transaction_id;customer_id;transact_date;revenue
643569;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-12-08;626
3525745;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-06-09;1201
93784;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-12;172
8799425;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-21;701
7565335;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-12-07;480
6129016;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-04-10;1190
7634599;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-01-27;1240
3065637;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-05-05;490
9127276;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-02-16;969
342302;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-05-12;886
92809;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-11-16;629
1215732;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-26;1152
1946215;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-09-13;556
4361805;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-01-26;809
8201557;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-03-09;483
7141044;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-14;1147
8529371;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-12;875
5287640;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-04-14;457
6056086;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-09-15;737
7418012;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-12-07;762
6301300;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-05-15;468
2129687;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-06-09;400
7216642;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-12-01;935
5412841;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-04-28;417
999203;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2020-12-02;483
5810888;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-05;284
2538559;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;326
6014914;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-17;544
1689489;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-05;129
7978925;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-04-10;806
6641203;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-14;1102
2767097;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-19;1032
980563;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-17;392
3127801;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-02-22;739
112390;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;549
514402;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;114
8195165;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-10;937
763514;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-11-24;442
6458270;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-12;245
7966693;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-14;722
8407928;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-10;1113
4967708;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-02-02;766
8349995;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-10-20;623
3081889;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-11-24;325
3587042;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-31;1173
9380981;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-12-08;289
2999257;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-08-31;978
2194994;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-12;836
2663286;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-21;1008
5152778;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-11-16;734
6152826;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-05;1124
6847058;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-11-02;405
5378344;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2020-11-04;1183
1060870;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;424
2605233;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-26;417
2759;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-12-08;851
4333701;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-11-24;167
2812715;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-07;307
4707871;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;403
2327381;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-31;769
938483;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-10-12;922
2299084;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-01-31;779
5005364;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-04-07;313
2173418;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2020-12-16;1036
4789366;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-08-31;45
2641446;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-02-02;702
6774471;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-09-20;897
6147683;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-03-02;456
9233758;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-04-03;320
8239203;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-02-16;749
3355495;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-11-16;582
7137995;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-14;416
6529987;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-02-22;1290
3552869;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2020-12-16;483
8759230;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-09-13;210
8994653;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-05-19;1224
3864029;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-04-28;491
7001187;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-08-07;451
4632848;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-04-07;671
3524506;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-14;561
3962702;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2023-02-22;331
9548935;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-06-02;666
9579718;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-04-17;1169
2848119;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-11-16;754
7381787;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-03-09;1185
2991085;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-03-24;772
1362813;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2021-12-08;419
9012782;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-28;255
3737699;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2022-09-07;1089
2709335;cf101ef5f3cf101aec-788e-4d85-b30f-c42321cef5f3;2024-01-31;751
7078725;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-10-11;1168
9326298;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-11-25;602
6139637;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-01-18;852
9631110;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-31;573
7248547;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-12;566
2936939;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-03-20;1127
4987883;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-10-26;1139
1708097;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-10;895
2476799;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-11-09;440
7406394;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-10-12;286
1942663;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-04-20;509
6456895;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-11-10;471
7538403;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-22;693
7883708;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-06-17;922
4379069;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-27;727
3079617;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-02;647
3922748;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-08-07;887
9862133;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-05-29;1114
6885602;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-26;298
2057370;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-06-26;320
5119399;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-03-06;1148
3097767;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-01-17;1084
9983442;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-02-23;627
9913105;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-10-25;969
4495363;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-09;591
904094;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-12-13;1105
4756851;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-30;308
1043304;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-23;1276
1750801;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-02-16;368
4230963;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-11-11;514
4903233;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-08-11;1187
1548709;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-08;702
9850243;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-04-03;574
9583106;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-08-10;360
4903498;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-24;1226
6023176;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-01-19;799
3387895;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-09;544
8743726;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-03-06;984
9315049;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-06-24;688
822269;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-07-20;375
9231063;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-06-26;693
1574898;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-12-13;1173
6042539;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-09-01;503
3441753;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-03;479
2655041;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-08;774
847875;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-03;356
572968;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-25;567
827178;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-01-25;602
145509;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-13;887
4925801;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-30;1107
105653;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-10-28;795
9239129;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-31;397
2425177;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-09-28;1052
4324831;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-01-27;572
4514645;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-02-14;841
3745829;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-19;536
3320951;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-12;1061
8991206;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-02-03;418
1144291;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-01;609
2215207;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-08-09;401
4757271;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-02;531
3111828;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-03-01;839
1806573;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-05-29;994
329059;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-09-14;627
8733399;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-08-12;872
9344152;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-11-02;433
8112869;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-04-19;708
3260651;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-09-28;733
1392755;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-30;793
4671787;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-15;998
6720975;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-07-14;1102
7933039;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-02-10;270
1269324;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-05-22;921
9572359;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-01-13;523
5904678;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-29;820
3708599;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-26;277
1302142;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-07-14;836
7891105;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-10-07;1086
8972288;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-03-01;341
1277999;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-07-28;382
4806742;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-01-11;554
9666;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-11-30;957
8000702;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-01-06;869
8310749;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-02;478
8478411;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-04-07;713
8532210;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-11-09;290
1022440;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-12-07;744
8307852;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-05;1040
2663601;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-04;1148
3875026;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-03-06;1219
6655153;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-19;823
1179156;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-16;998
365829;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-06-14;1174
5214722;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-16;767
3762241;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-22;1185
4936326;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-06-08;922
9496259;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-04-14;546
7361931;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-02-03;958
3408218;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-30;902
7314136;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-19;846
7211514;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-01-05;545
2070687;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-07-07;456
6936260;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-03;1197
551428;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-02-02;318
7674645;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-06-02;632
843288;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-09-08;1145
7788363;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-08-09;282
1416952;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-09-20;877
6125741;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-22;1133
9875824;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-10-19;297
8434179;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-06-28;799
5301039;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-01-05;1238
3292509;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-05-08;975
3589612;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-09-22;624
4073402;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-17;492
1494214;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-18;1143
5465311;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-03;499
912631;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-22;984
1783464;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-02;523
8152976;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-10-05;302
375243;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-12-02;469
4607971;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-12-30;431
3188781;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-12-01;952
4157106;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-11-11;747
7890232;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-09-06;623
3400410;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-17;502
1320744;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-11-18;956
4820394;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-04-19;1059
9175471;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-04-14;777
366580;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-04-14;190
7888288;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-12-09;568
9584212;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-04-19;823
33848;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-07-27;211
3497855;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-04-10;787
3053158;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-02;1214
7983755;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-26;1110
943777;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-08-09;767
2031888;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-19;892
4907167;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-11-24;361
7223253;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-13;1012
9480107;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-03;758
4871672;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-31;347
3605460;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-01-03;880
2714159;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-27;1084
1384740;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-01-31;265
9256711;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-01-12;619
5263203;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-03-17;1152
4115853;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-07-27;1190
6566961;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-07-31;660
4278799;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-06-17;965
5784852;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-23;939
5933482;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-06-29;448
3417320;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-08-07;199
1876085;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-04-06;738
8170358;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-10-14;950
2002327;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-01-19;232
8403172;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-06-10;424
6100243;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-01;1176
6587261;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-03-20;746
3776110;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-02-14;1199
5815611;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-07-20;610
5574805;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-16;618
7620664;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-27;895
3818690;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-02-14;326
1954801;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-08-23;431
9471344;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-03-17;1185
2083697;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-03-24;468
2736957;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-10-26;1086
8586471;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-06-24;698
5937399;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-03-02;943
808261;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-08-10;773
8810780;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-11;323
9321032;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-04-20;224
3197741;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-09-20;1079
9349092;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-03-01;1107
696596;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-04-26;711
9601362;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-23;570
469890;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-06-08;871
5571574;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-02-10;824
4669184;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-08-05;979
1171025;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-12-13;521
3705091;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-18;507
5118644;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-07-12;424
9000091;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-10-20;1207
4259618;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-15;1111
3833630;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-02-15;1113
2607375;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-04-17;1058
5888011;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2021-05-05;913
9515465;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-11-30;288
1505742;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-09-16;707
8929183;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2024-05-01;1055
9462608;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-06-21;607
7724239;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-08-31;830
7066120;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-05-11;1045
5418505;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-11-15;1039
4108854;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2020-07-29;1175
8718689;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2023-05-03;929
7030684;d1428ccbd8d14282be-ef98-4999-9cf4-9e8b132ccbd8;2022-09-21;246
