transaction_id;customer_id;transact_date;revenue;discount_amount
2226555;267992;2019-06-09;197;9
4481394;64362;2023-09-24;189;9
5996855;1432392;2022-01-14;182;9
2296284;322435;2020-07-14;299;9
5449807;318446;2022-01-28;137;9
3092259;269452;2024-02-07;391;9
6750319;344175;2020-03-25;168;9
1531689;1892922;2024-07-23;274;9
9276704;2015532;2021-11-16;216;9
9202240;524022;2021-10-15;131;9
7291172;1053542;2021-08-24;39;9
6573751;888062;2020-10-05;221;9
2810889;717372;2021-12-09;134;9
8181283;220830;2022-07-20;200;9
4178564;436912;2020-01-16;188;9
6274840;267992;2021-10-23;150;9
7316759;234026;2020-09-30;95;9
6620290;224062;2021-08-19;146;9
2798138;925102;2020-12-14;873;9
965272;253269;2021-03-01;154;9
4911186;233738;2022-11-08;165;9
138972;2786257;2024-02-15;455;9
7968965;269452;2020-10-12;290;9
658557;244510;2024-04-16;230;9
3826154;276101;2022-12-07;139;9
7915581;267992;2021-11-10;232;9
9304483;256546;2021-07-06;270;9
958989;399172;2021-08-04;251;9
1935985;267992;2021-10-10;304;9
9730966;925102;2023-08-30;138;9
631005;542912;2023-01-02;198;9
788867;925292;2022-12-19;120;9
7445671;359503;2023-03-21;128;9
7930027;224318;2023-11-16;408;9
7942347;542912;2021-03-17;166;9
6869758;298781;2022-12-21;246;9
7571753;271473;2021-12-25;374;9
2068348;276101;2020-06-03;263;9
4205692;267992;2022-10-04;292;9
6490192;267992;2023-09-27;186;9
9362511;480042;2023-09-13;251;9
6162642;2795695;2023-09-09;234;9
4336420;597702;2019-04-29;90;9
4997327;304254;2019-07-30;233;9
7589085;160082;2020-05-16;309;9
6119101;84566;2020-01-31;64;9
31597;224318;2020-01-21;59;9
4155837;1180702;2020-11-23;246;9
4881177;267992;2023-11-07;142;9
286518;181166;2023-01-10;142;9
8771691;63398;2024-06-27;144;9
227183;1892922;2024-07-23;231;9
2522364;266933;2020-12-14;112;9
6573077;267992;2019-10-21;43;9
6055892;232962;2022-05-01;272;9
5882688;298781;2023-06-12;334;9
1923932;271450;2024-03-24;105;9
6862756;266933;2020-12-14;78;9
2098361;823622;2024-06-04;236;9
8650904;267215;2024-02-06;48;9
8531054;2774457;2024-04-25;247;9
1515262;1457282;2021-02-16;452;9
5931502;209802;2021-04-17;179;9
8770805;2570472;2022-06-29;990;9
6604015;181166;2024-01-25;119;9
1217658;1015592;2021-01-06;33;9
2781981;576772;2020-06-22;273;9
2962861;614212;2020-04-20;100;9
4535374;233738;2023-10-24;96;9
444926;516812;2024-02-23;182;9
156574;209802;2020-12-21;110;9
4996213;1322402;2021-08-27;353;9
5461200;267992;2022-02-09;151;9
6304054;1815332;2023-04-13;178;9
7022776;353709;2019-11-21;126;9
2512516;137994;2022-11-04;122;9
6710262;919902;2020-09-26;179;9
1304091;310108;2021-06-28;369;9
5859943;181166;2021-03-14;219;9
2909953;209802;2020-04-29;135;9
7523079;359503;2021-01-06;168;9
1404593;224318;2024-08-06;201;9
348678;257685;2019-08-13;395;9
6162050;320753;2020-09-14;440;9
8470038;300411;2022-05-02;205;9
1201750;214202;2021-06-09;436;9
586138;566802;2020-03-30;176;9
3025235;269452;2022-11-10;550;9
3698395;480042;2022-05-02;240;9
8261458;181166;2022-09-04;251;9
8922396;2779343;2023-12-19;168;9
8746572;220830;2023-05-20;109;9
9399360;2805221;2024-04-16;73;9
2335750;2174932;2022-10-26;156;9
6513752;1274392;2022-05-29;186;9
7420851;172418;2020-05-15;297;9
2214323;2803255;2023-10-11;325;9
1804844;2238842;2022-05-23;93;9
3610563;360762;2019-10-30;277;9
5476323;251755;2019-05-20;14;9
1121807;220830;2023-12-16;121;9
2642910;318675;2022-03-29;120;9
6977231;644372;2022-11-30;123;9
6253450;298781;2024-07-30;252;9
4655391;124346;2021-02-26;191;9
9573651;276101;2022-09-25;257;9
359778;267992;2019-02-24;195;9
4325403;2801605;2024-06-26;199;9
831898;2221552;2022-08-15;137;9
9062151;1081752;2020-10-24;198;9
1764750;2623192;2024-05-29;564;9
6208077;1619112;2022-02-02;146;9
2375600;267215;2023-10-16;312;9
3679658;220830;2022-09-04;170;9
5240485;785962;2020-06-23;240;9
3494054;1602182;2021-06-11;291;9
2344630;224318;2020-01-21;90;9
4821772;1658542;2021-04-24;36;9
8509966;358466;2019-10-14;105;9
4360083;253269;2022-02-01;87;9
3165361;209802;2022-03-01;112;9
8677038;233738;2020-02-06;166;9
8597374;209802;2020-02-12;293;9
9476544;311643;2023-12-04;308;9
6648070;542912;2024-02-03;342;9
6687009;220830;2023-09-20;130;9
8435285;327184;2022-11-14;714;9
6979642;327184;2019-11-02;439;9
552259;30752;2023-04-15;292;9
197588;220830;2020-08-25;140;9
9676038;220830;2020-11-27;181;9
9401236;542912;2024-01-21;171;9
4547437;267992;2022-11-29;109;9
2805281;64362;2023-02-27;138;9
4917070;717372;2020-12-27;119;9
9520629;194338;2020-07-21;72;9
9925099;445262;2020-03-25;133;9
4717217;46312;2020-06-01;309;9
9908407;320753;2020-07-07;207;9
9216307;181166;2022-06-19;153;9
4290930;327685;2020-06-04;835;9
126011;845162;2020-07-14;121;9
3199448;267992;2021-10-04;307;9
4028841;327184;2020-05-12;137;9
2454515;350343;2024-02-21;471;9
5753073;271450;2019-10-20;161;9
1278762;209802;2019-03-04;161;9
132461;332945;2021-02-28;213;9
599680;318086;2021-03-02;125;9
2327706;319235;2020-03-20;141;9
6811820;271450;2022-08-15;934;9
986735;320753;2021-08-16;181;9
1680272;267992;2022-09-06;129;9
8977945;327184;2020-01-06;147;9
7177891;1892922;2023-11-11;345;9
199624;2784523;2023-08-08;173;9
4254961;223262;2023-01-19;58;9
5400633;341446;2020-07-11;224;9
3328664;1437002;2023-10-30;841;9
9439696;230462;2020-03-18;146;9
6911483;320753;2021-03-06;173;9
8700329;137994;2021-10-04;155;9
3490504;943412;2020-08-21;264;9
1047196;925102;2022-01-12;72;9
4187437;420572;2020-11-26;113;9
4736146;269339;2022-05-20;204;9
3255842;267992;2023-10-09;100;9
9508654;2109682;2023-01-31;196;9
1951824;267215;2022-10-21;96;9
6092743;1033972;2020-11-05;100;9
3184111;271450;2024-08-08;724;9
4970209;973632;2020-12-13;130;9
8796264;224062;2021-11-26;194;9
8438598;137994;2019-05-29;95;9
7295433;220830;2019-06-25;193;9
5923139;181166;2022-02-17;192;9
8082729;1157422;2021-03-18;52;9
975364;769992;2022-01-15;133;9
7741839;759522;2021-01-07;235;9
6220523;267992;2024-04-18;763;9
5038962;2856158;2024-07-06;404;9
9704034;1114742;2022-08-19;131;9
2375904;330115;2019-02-09;354;9
4344976;204782;2019-03-17;219;9
4388157;266933;2019-11-14;755;9
5185119;266933;2022-06-01;167;9
3938684;1866272;2024-07-29;317;9
2523657;888062;2022-06-07;365;9
5995210;542912;2020-05-20;387;9
1723460;888062;2022-06-07;375;9
2288153;267215;2024-06-11;135;9
9885485;232962;2023-04-05;227;9
296069;256830;2020-11-27;132;9
960077;319161;2020-12-03;196;9
7131506;303634;2021-05-31;294;9
3193789;267992;2021-09-10;149;9
4502374;1953822;2023-07-06;317;9
6248948;346794;2019-07-14;143;9
7705845;233738;2019-07-15;254;9
8849926;318086;2020-08-10;86;9
7899924;192310;2021-08-02;291;9
2721405;2777977;2024-01-10;234;9
213633;220830;2022-05-29;350;9
4796881;480042;2022-08-02;314;9
7994331;267992;2020-03-27;232;9
6727022;267992;2020-07-14;321;9
1782632;206458;2020-12-04;134;9
8445096;220830;2022-12-15;141;9
5181151;2221552;2023-04-03;106;9
7107164;256546;2019-05-30;31;9
9998189;1673722;2022-06-21;339;9
1547233;1274392;2022-07-20;130;9
6933849;64362;2020-01-24;192;9
4999390;271450;2023-03-21;600;9
587736;925102;2022-02-02;265;9
9629460;267992;2020-10-27;176;9
4214999;664002;2020-07-21;43;9
5256999;97866;2020-03-24;311;9
7495252;181166;2022-10-19;483;9
5915756;325050;2020-02-18;292;9
3520076;542912;2023-03-01;263;9
1918797;329416;2023-10-16;341;9
821130;1323682;2024-02-22;126;9
9136747;992142;2023-06-28;346;9
96674;717372;2022-07-03;205;9
6709383;244510;2022-12-19;200;9
3362908;1274392;2023-11-08;530;9
3135748;269452;2023-09-17;263;9
54377;271450;2024-02-20;171;9
5639002;232962;2023-05-10;402;9
3631101;504012;2020-08-08;174;9
1950711;925292;2021-10-25;100;9
4856201;321152;2024-03-25;557;9
9423691;307911;2021-08-06;64;9
7673218;46312;2022-06-26;278;9
9217580;733732;2022-06-26;320;9
6954420;92370;2020-11-13;127;9
1277256;1697612;2022-04-08;180;9
4338781;267992;2022-05-10;204;9
4689921;2776173;2024-05-01;196;9
4238168;220830;2023-05-20;147;9
9339608;64362;2021-10-04;165;9
6452783;542912;2019-04-25;108;9
8902662;542912;2020-12-27;177;9
3125775;320753;2021-05-19;91;9
5649316;181166;2020-08-11;164;9
3806285;573952;2020-07-16;522;9
6365089;344175;2022-04-29;186;9
2086194;925102;2023-07-25;114;9
6744759;1892922;2023-01-25;260;9
6201033;317833;2023-03-05;331;9
5838918;2780514;2024-05-04;112;9
5977566;267992;2019-10-21;106;9
3288262;244510;2022-12-19;271;9
1973754;560462;2022-12-28;90;9
5340459;256511;2022-08-01;93;9
4647875;329416;2022-08-11;313;9
6387999;382992;2022-01-17;104;9
6317403;353709;2020-05-21;145;9
4843309;2221552;2023-04-03;142;9
7628779;267992;2023-07-31;165;9
164448;925292;2022-01-14;114;9
6794325;2265592;2022-01-21;135;9
2637078;1809152;2021-06-24;271;9
9084263;329416;2020-03-30;132;9
3522221;209802;2020-08-07;153;9
285928;256511;2021-08-23;172;9
6287193;267992;2023-09-11;319;9
672740;575602;2019-04-29;1069;9
8996032;267992;2019-12-08;115;9
7902129;2378522;2024-07-12;576;9
5154114;542912;2020-04-06;114;9
8637918;205502;2022-07-29;181;9
7414102;948872;2023-05-07;1235;9
8634756;181166;2020-04-14;185;9
9986878;267992;2021-12-14;167;9
3580772;319235;2019-11-01;84;9
1377337;325302;2019-01-02;483;9
2227295;1114742;2024-03-16;416;9
6416195;1323682;2021-11-23;223;9
3409513;576772;2020-09-09;285;9
7723231;542912;2020-10-18;120;9
3884179;845162;2021-01-18;290;9
6381306;353709;2020-05-28;135;9
1808980;329416;2024-07-31;51;9
5712721;267992;2023-09-06;101;9
4525244;327305;2023-02-16;257;9
8030879;360326;2019-10-28;580;9
820456;786122;2022-03-30;243;9
3764182;322435;2022-08-22;130;9
1153924;64362;2020-10-23;123;9
6105804;271473;2022-11-23;132;9
4558919;1320962;2021-01-07;208;9
7373232;311868;2021-01-12;88;9
8235695;258353;2020-03-31;104;9
2358369;256830;2020-10-17;97;9
3689497;2798339;2023-09-20;72;9
8559792;267992;2023-07-20;202;9
1056280;2823750;2024-07-24;326;9
4298028;227318;2023-12-04;387;9
9758291;223262;2019-12-02;245;9
9927967;221178;2020-08-24;77;9
2600123;271473;2022-11-23;147;9
1697603;2755314;2024-02-23;406;9
442463;322435;2022-08-22;152;9
8900396;230462;2021-05-20;159;9
3566634;2745191;2022-12-07;78;9
5167642;2850323;2024-08-04;179;9
9019421;220830;2021-07-06;209;9
2296536;329416;2021-11-26;237;9
3162238;480042;2020-08-08;82;9
228898;201778;2021-11-14;192;9
6579400;615432;2020-04-20;120;9
5242533;2882157;2024-07-29;535;9
8293839;717372;2022-10-28;180;9
3570212;64362;2020-11-25;209;9
3337411;2156002;2021-12-04;146;9
6082262;267992;2022-01-12;102;9
4647446;224062;2022-07-03;174;9
5654851;181166;2024-06-27;230;9
3685180;2697982;2023-07-02;120;9
7855290;2853167;2024-05-08;258;9
3002203;2827803;2024-02-12;328;9
1596729;2156002;2024-03-02;136;9
8436217;64362;2019-10-25;181;9
8640188;973632;2022-11-02;1431;9
2801162;2031972;2021-10-04;401;9
6990723;1447252;2021-05-05;467;9
3960653;1907032;2022-01-14;237;9
5502649;359503;2021-12-15;126;9
2956948;925102;2022-12-10;1181;9
3125990;2882543;2024-07-18;1078;9
4458170;2755314;2024-06-03;171;9
5724924;192310;2019-10-30;320;9
8212017;542912;2022-03-29;127;9
228099;137994;2022-08-22;127;9
8763869;2774457;2023-06-12;165;9
1557325;181166;2021-01-11;250;9
7906690;267992;2022-05-03;169;9
5731255;2565132;2022-07-31;132;9
1535962;848152;2021-07-23;169;9
3858485;344175;2023-11-25;81;9
5820339;130374;2023-07-14;112;9
8240097;209802;2019-02-01;125;9
6413214;269452;2021-07-05;168;9
7225986;542912;2022-11-07;160;9
6760988;1274392;2023-03-06;979;9
6120319;336783;2020-12-22;480;9
9019149;232962;2022-07-13;206;9
1432845;1892922;2023-10-25;284;9
8085509;269339;2022-12-28;347;9
1244214;342673;2022-09-06;165;9
6996505;165114;2019-01-08;449;9
9192467;64362;2019-08-23;248;9
6905959;2071862;2021-10-20;67;9
3662619;256546;2019-08-15;1445;9
7635632;769992;2022-05-10;244;9
1166723;336783;2020-09-28;187;9
4550737;329416;2020-03-30;185;9
61596;269452;2023-11-23;361;9
7174996;1792782;2022-05-19;415;9
7664365;191778;2019-02-13;329;9
9614941;230462;2019-10-07;205;9
4039189;201490;2019-10-29;330;9
4817379;224318;2023-12-16;649;9
3178352;221178;2020-07-26;146;9
5406558;269452;2023-06-06;621;9
7531387;189738;2022-12-19;187;9
5827426;2827840;2024-01-22;146;9
7980009;2336262;2022-02-21;217;9
2378339;267992;2020-08-01;199;9
9350413;2824334;2024-01-08;200;9
306616;1892922;2022-11-05;83;9
6582246;2801585;2023-10-04;50;9
884262;2776491;2023-06-05;112;9
2996535;1812022;2023-03-22;318;9
2716956;2786257;2024-01-18;384;9
6352223;2752184;2024-05-17;371;9
3488212;2015532;2021-12-02;189;9
7763374;327647;2019-05-07;185;9
728365;181166;2019-09-30;134;9
9863554;64362;2020-10-23;114;9
2734985;809032;2021-04-07;898;9
8537957;1480342;2021-06-18;865;9
9555553;256830;2022-08-06;298;9
5171877;267992;2021-11-08;92;9
4728057;241826;2022-04-28;264;9
8371198;1412112;2023-06-25;342;9
2921916;2792986;2023-08-28;298;9
7646945;181166;2023-11-16;136;9
7552474;1132562;2020-11-07;138;9
6386583;2204682;2021-12-16;270;9
2439296;276842;2020-03-25;141;9
1211660;64362;2020-05-23;135;9
7990906;327685;2020-06-30;461;9
2973644;822652;2023-07-05;125;9
214468;220830;2023-03-21;74;9
6403804;63398;2024-05-05;283;9
7383051;355510;2019-09-20;160;9
1460990;1257722;2021-08-05;503;9
4350071;64362;2020-10-27;86;9
1780533;717372;2024-08-05;103;9
9126937;542912;2023-05-17;100;9
4771143;2764748;2024-03-16;155;9
1072846;2124612;2023-01-12;315;9
4441813;3800;2019-01-30;301;9
7086113;267215;2020-08-22;162;9
4692885;723882;2020-05-28;100;9
3974044;555192;2020-04-12;375;9
2664057;2279622;2024-06-03;268;9
4850007;181166;2021-07-20;214;9
3284663;925102;2022-06-07;138;9
6452205;1640852;2022-08-15;197;9
3372236;329416;2023-02-22;315;9
2547555;329416;2023-05-29;114;9
250440;220830;2023-02-01;122;9
7246456;214202;2021-12-14;227;9
8162379;168926;2022-10-07;158;9
2994373;262127;2021-10-25;147;9
2088157;2776173;2024-07-11;231;9
4383150;1114742;2022-08-19;149;9
1363906;358466;2022-01-11;107;9
6934973;480042;2022-05-02;157;9
6694111;220830;2022-10-24;187;9
8676514;480042;2020-05-19;202;9
2527176;1706682;2021-07-30;311;9
542280;267992;2023-10-25;198;9
4908610;517032;2023-09-25;221;9
6391224;244510;2019-10-10;198;9
4250288;267992;2019-03-26;163;9
4021870;273256;2020-03-05;80;9
2000386;269452;2021-07-05;191;9
9039577;455882;2020-09-26;186;9
2569641;345202;2020-08-26;317;9
5344825;214202;2022-10-03;228;9
5346661;733732;2023-06-13;456;9
1665076;256546;2020-05-25;208;9
3100605;97866;2020-03-24;276;9
3626459;253269;2021-03-27;191;9
9423842;2788066;2023-08-07;23;9
6283774;69954;2023-12-12;372;9
2164514;237958;2019-06-26;384;9
7590589;329416;2019-02-03;239;9
8847419;137994;2020-11-30;172;9
1787419;230462;2023-09-08;241;9
9226475;267992;2022-05-10;211;9
1492640;1288962;2021-02-20;129;9
1421914;209802;2023-03-09;167;9
2014249;318675;2021-12-27;136;9
1587443;2015532;2022-03-13;207;9
4297398;230462;2022-03-10;310;9
1390845;1323682;2021-10-07;136;9
9259781;269452;2023-07-13;437;9
6304601;480042;2022-05-02;215;9
4378693;928222;2024-07-15;100;9
3396776;2826326;2024-01-15;315;9
430950;241826;2023-03-01;190;9
1175461;733732;2024-07-28;220;9
8765701;64362;2019-06-25;225;9
6448414;332288;2024-07-21;306;9
3846506;64362;2020-07-24;160;9
1014525;576772;2020-06-07;223;9
6487883;2774457;2023-07-04;256;9
6913430;84566;2021-03-02;116;9
9302898;224318;2020-08-08;253;9
5602858;2745233;2024-05-29;390;9
7437241;224318;2023-01-06;322;9
2371814;350988;2019-08-13;31;9
7419082;340369;2024-04-02;134;9
7255587;2766953;2023-10-23;897;9
3559787;320753;2020-11-24;241;9
3583302;644372;2022-12-08;92;9
3924880;358466;2023-09-19;169;9
8984551;325393;2023-06-15;449;9
5554201;220830;2020-10-26;145;9
4659707;925102;2021-08-29;181;9
2034685;2144882;2021-12-14;152;9
5647686;232962;2021-09-01;234;9
2855531;181166;2021-01-11;255;9
8423833;1056962;2021-04-07;380;9
4796652;267992;2021-11-20;295;9
9867573;320704;2020-05-14;399;9
9077616;181166;2020-10-26;148;9
3002605;329416;2023-06-12;1059;9
7453113;297105;2023-07-27;150;9
9694984;233738;2019-11-06;279;9
5931347;46312;2022-05-27;195;9
4815254;542912;2021-11-07;222;9
3781462;220830;2020-08-25;208;9
906511;480042;2023-11-13;196;9
4420901;204782;2024-08-06;153;9
7665468;267992;2023-10-18;195;9
7180534;81002;2019-11-15;549;9
3999688;717372;2023-11-26;144;9
2325467;230462;2024-04-22;184;9
8077035;480042;2022-10-24;234;9
8305831;271078;2022-07-18;229;9
6478548;141714;2019-04-02;182;9
4759565;542912;2020-04-12;184;9
2549523;614212;2020-04-20;164;9
416672;1262932;2020-12-17;234;9
5694866;160082;2023-12-08;194;9
4871541;919902;2021-03-01;228;9
9093542;181166;2021-01-31;127;9
1560722;209802;2022-03-01;121;9
6114484;293478;2024-03-27;366;9
1344911;209802;2024-05-05;149;9
4018644;480042;2022-11-28;279;9
8044074;1423972;2021-02-04;232;9
9898217;209802;2019-03-04;102;9
4680410;257685;2021-11-26;171;9
8866495;315610;2024-06-03;208;9
6754186;244510;2022-01-25;581;9
7473120;137994;2021-04-15;160;9
6401195;562322;2024-07-14;161;9
7392422;84566;2021-10-27;173;9
8718199;353709;2021-05-15;279;9
6623424;1114742;2021-08-10;401;9
3896472;131826;2019-01-28;218;9
8489446;266933;2019-11-14;788;9
3345865;230462;2020-03-22;237;9
6631687;220830;2020-10-26;141;9
506123;209802;2021-02-24;184;9
2085087;1892922;2024-05-21;338;9
9546891;542912;2023-01-02;115;9
1573096;182166;2024-01-22;173;9
3463107;233738;2019-11-06;334;9
4142820;278253;2021-06-24;231;9
8091334;607412;2020-04-16;113;9
6128541;555192;2020-04-12;430;9
9993445;516812;2020-12-28;203;9
2038004;269452;2024-07-12;357;9
4475099;2174932;2023-09-01;81;9
7710511;480042;2020-07-23;127;9
3310670;267992;2020-10-27;184;9
1066415;542912;2023-08-28;221;9
5027352;267992;2024-02-11;166;9
4746909;542912;2023-05-17;122;9
2072203;733732;2023-11-18;241;9
2008903;321658;2019-02-13;236;9
6764372;2780514;2023-09-20;290;9
5143943;1114742;2021-08-10;432;9
20634;318959;2019-01-09;232;9
2171911;266207;2020-10-17;122;9
9957957;358604;2021-07-21;176;9
9920210;1446382;2021-08-30;765;9
6240962;717372;2024-07-24;89;9
3363900;717372;2024-08-05;164;9
3073396;320878;2020-04-06;257;9
4175695;256546;2020-08-06;294;9
8034063;181166;2023-04-04;209;9
6203398;1828782;2024-01-22;305;9
1463573;271450;2019-10-20;84;9
4982227;81002;2019-11-07;252;9
6139180;340369;2023-07-15;81;9
5369641;318086;2020-05-04;207;9
5693411;256830;2020-10-28;127;9
190987;919902;2022-07-29;273;9
4417205;542912;2023-10-24;148;9
9657891;925102;2024-05-31;186;9
1740667;2816921;2024-06-23;146;9
1388919;267992;2023-05-22;465;9
925820;928222;2024-07-15;66;9
2848948;267992;2019-01-22;446;9
4225233;848152;2022-12-18;123;9
3913553;64362;2020-02-25;151;9
5177506;318446;2022-01-28;143;9
2701263;2777977;2024-04-22;163;9
7328985;269452;2023-09-17;284;9
6536882;329416;2020-03-01;148;9
9211581;223262;2020-10-20;365;9
8996339;344175;2020-03-25;222;9
9799537;256511;2022-08-01;189;9
9002435;267992;2023-01-18;228;9
3542129;63398;2023-11-30;155;9
5856244;542912;2022-03-29;185;9
3939082;1274392;2022-09-13;172;9
7648254;322435;2020-06-21;164;9
6251283;332945;2020-12-27;272;9
9507542;233738;2020-02-12;118;9
8526808;233738;2019-07-15;245;9
5812706;542912;2022-03-29;165;9
7417239;64362;2020-05-02;161;9
8383342;160082;2024-07-30;1202;9
7696330;2174932;2023-09-01;74;9
9426374;181166;2022-07-23;192;9
5053671;329416;2022-06-28;197;9
2948570;181166;2022-07-13;185;9
3480938;224062;2023-09-11;101;9
7501696;358466;2024-01-06;179;9
8580798;244510;2019-10-23;165;9
7550795;269452;2019-07-11;199;9
5141691;358231;2021-07-27;213;9
4048388;267992;2022-06-22;251;9
2767389;925102;2021-06-07;276;9
8561869;256546;2021-08-01;390;9
7992727;1219902;2021-06-08;248;9
3210891;642512;2020-04-30;133;9
5838111;2016122;2021-09-27;141;9
5747784;221178;2019-03-07;171;9
7977551;189738;2019-05-03;162;9
5337546;286963;2019-06-17;223;9
4469347;358466;2023-09-19;171;9
9321046;329416;2022-08-31;195;9
9207281;445262;2020-08-16;226;9
7944614;885262;2020-07-28;148;9
1963115;253269;2021-03-01;141;9
7489900;359503;2023-01-24;70;9
242939;2759234;2023-06-14;112;9
941136;64362;2021-05-25;142;9
3470729;351387;2019-08-17;193;9
5666269;233738;2024-01-19;373;9
3524142;315167;2022-11-23;223;9
7015924;2569542;2022-06-28;93;9
8481905;558032;2019-06-27;182;9
3474000;2646992;2022-09-07;211;9
1553735;542912;2020-09-06;167;9
7694036;192310;2020-07-29;160;9
2654859;1735602;2021-05-25;207;9
6810376;220830;2022-09-14;230;9
5611549;856712;2020-08-10;351;9
5404951;862212;2020-07-20;208;9
3978956;206458;2020-12-04;138;9
9774127;353709;2022-01-29;297;9
7512980;233738;2019-12-11;307;9
3329794;300455;2023-10-06;441;9
4598030;321049;2021-04-20;81;9
1883822;542912;2022-11-07;201;9
6599241;124662;2020-05-12;163;9
8888710;256546;2020-08-06;341;9
4580586;181166;2022-10-19;422;9
1964032;830272;2021-05-12;108;9
9266291;2787399;2023-08-03;347;9
7309076;2124612;2024-07-16;406;9
6106025;234390;2019-12-15;156;9
2469901;340870;2019-05-24;36;9
5849563;257685;2019-03-24;175;9
9122181;2172112;2024-07-02;409;9
5809817;137994;2021-08-04;139;9
8367774;480042;2021-02-13;99;9
8994227;1437002;2022-01-26;643;9
5056444;480042;2023-08-06;220;9
8977036;306209;2019-01-19;119;9
7873754;346407;2019-05-06;281;9
5159331;142134;2023-11-24;191;9
2397320;2658322;2023-02-01;384;9
2825809;615432;2020-04-20;112;9
4995857;329416;2022-08-11;256;9
3844021;542912;2021-07-26;263;9
1802257;257685;2023-10-06;229;9
2021884;266933;2020-03-01;146;9
6892322;137994;2019-08-29;140;9
1707232;232962;2021-08-23;207;9
4833073;273256;2022-02-03;932;9
9598614;214202;2020-10-26;176;9
3765463;160082;2020-08-16;534;9
8147788;319161;2020-12-03;189;9
487692;267992;2020-03-09;112;9
845489;234026;2020-11-27;158;9
1606442;181166;2022-02-17;194;9
6638135;542912;2022-12-05;197;9
1899882;266933;2021-06-20;162;9
7154687;345202;2019-07-01;148;9
9195432;214202;2022-05-24;326;9
2969030;2646992;2023-10-16;307;9
5133648;856712;2020-08-10;310;9
5129240;769992;2021-11-01;657;9
8499663;276101;2022-09-25;290;9
4767467;542912;2023-06-11;135;9
4887203;925102;2023-03-15;158;9
4671514;2755314;2024-06-03;205;9
6314738;1695092;2022-05-26;232;9
3885832;257685;2019-02-24;235;9
9420705;717372;2023-07-06;212;9
3243482;267215;2020-02-28;176;9
2894905;320753;2020-11-02;154;9
4157369;244510;2023-10-12;118;9
3153724;925102;2020-10-29;213;9
8052893;256511;2020-07-09;218;9
9365700;2525782;2022-05-30;254;9
7286462;346407;2019-01-17;286;9
4789852;717372;2021-11-22;185;9
2441762;562322;2020-03-27;230;9
9363349;267992;2021-08-17;341;9
8474964;181166;2022-02-17;275;9
4724859;906692;2021-04-05;351;9
3999589;194266;2022-04-04;151;9
8839109;1892922;2022-11-08;251;9
8483559;266933;2022-04-05;201;9
5055156;848152;2021-10-22;208;9
5450675;562322;2020-03-27;240;9
3138298;187722;2021-05-03;193;9
4396177;516812;2020-03-09;312;9
6398993;350343;2021-03-11;91;9
5559060;2429932;2022-04-08;129;9
456115;2015532;2021-09-27;271;9
5351902;1380122;2024-03-23;236;9
8301642;359503;2022-03-28;152;9
413439;542912;2021-10-14;403;9
9023557;48644;2021-05-30;236;9
3347869;717372;2021-07-03;194;9
5717652;97866;2020-03-24;222;9
741323;233738;2021-04-02;256;9
6954234;181166;2022-03-14;215;9
6955629;925102;2021-08-29;161;9
3183066;1491492;2021-06-08;61;9
9950229;233738;2020-03-10;121;9
4511081;181166;2023-11-16;129;9
8576916;60232;2020-09-04;297;9
9950945;816122;2021-02-15;1175;9
5794388;214202;2021-03-10;186;9
7377472;320753;2020-12-23;245;9
9895441;1274392;2022-05-29;158;9
9480728;192310;2020-08-17;249;9
352749;935172;2020-08-25;263;9
7599169;137994;2023-10-25;193;9
6155261;290659;2020-06-21;315;9
1484472;353709;2021-10-25;312;9
9757808;2610902;2023-08-05;248;9
3452452;266347;2024-04-19;213;9
5220577;251755;2019-09-04;371;9
8743305;1631352;2023-08-14;164;9
7002479;1323682;2022-10-14;171;9
5308650;214202;2021-12-14;214;9
5032109;733732;2021-08-17;296;9
7832255;64362;2020-04-22;99;9
2354522;284838;2023-12-11;294;9
4454619;2777977;2024-01-17;198;9
8571787;271450;2024-05-13;159;9
1489081;46312;2021-03-23;218;9
8983201;224318;2023-11-16;411;9
4187395;2777977;2023-06-14;365;9
948922;267992;2020-11-05;278;9
9233176;181166;2020-08-24;198;9
4932765;1343022;2021-01-12;70;9
6467183;346889;2021-10-30;363;9
6752822;2816921;2023-12-16;113;9
1424650;2779343;2024-03-26;226;9
8527692;2776173;2024-03-26;229;9
2500881;214202;2021-10-27;218;9
8515659;2015532;2023-12-26;314;9
5985973;257685;2019-02-24;232;9
8010473;194338;2019-12-02;240;9
4860338;322895;2020-06-09;650;9
9768086;46312;2024-07-04;355;9
5585421;329416;2021-11-26;187;9
8236;267992;2022-02-20;254;9
9059156;670212;2022-09-14;299;9
990948;1640852;2021-10-17;219;9
4284243;925102;2023-08-30;130;9
7456168;925102;2023-04-05;140;9
7421187;2816921;2024-02-29;71;9
2672672;230462;2019-04-04;274;9
7371087;359437;2019-10-22;317;9
9077381;2809473;2024-02-03;239;9
5693150;2174932;2023-09-01;99;9
2991771;244510;2022-07-25;240;9
6250441;209802;2020-01-28;152;9
5850440;249540;2021-10-25;31;9
3177629;2811448;2023-11-12;172;9
2366715;245027;2019-09-11;227;9
9685987;925292;2023-11-27;123;9
507470;474532;2020-08-13;256;9
4239601;237958;2020-07-10;170;9
7767926;320753;2021-01-29;257;9
3225973;269452;2024-04-02;149;9
1656821;344175;2020-03-25;194;9
9190391;317833;2021-06-21;619;9
3893128;480042;2022-07-09;185;9
7084839;253269;2021-03-01;64;9
